City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
527,Acajutla,SV,2022-05-27 23:45:21,13.5928,-89.8275,79.93,81,100,7.14,light rain
528,Amurzet,RU,2022-05-27 23:45:21,47.6967,131.0981,65.23,62,23,4.29,few clouds
529,Yelizovo,RU,2022-05-27 23:45:22,53.1873,158.3805,60.94,41,0,8.99,clear sky
530,Okha,RU,2022-05-27 23:45:22,53.5739,142.9478,36.79,95,100,16.37,overcast clouds
531,Haapiti,PF,2022-05-27 23:45:22,-17.5667,-149.8667,83.93,64,1,13.65,clear sky
532,Avera,US,2022-05-27 23:45:22,33.194,-82.5271,80.11,58,51,6.31,broken clouds
533,Bom Jesus,BR,2022-05-27 23:45:23,-9.0744,-44.3586,74.32,54,62,3.69,broken clouds
534,Belaya Gora,RU,2022-05-27 23:45:23,68.5333,146.4167,45.82,40,88,2.21,overcast clouds
535,Grand-Lahou,CI,2022-05-27 23:45:23,5.1367,-5.0242,77.61,89,56,5.97,moderate rain
536,Port Hawkesbury,CA,2022-05-27 23:45:24,45.6169,-61.3485,59.79,99,100,4.61,mist
537,Atar,MR,2022-05-27 23:45:24,20.5169,-13.0499,84.27,47,26,11.3,light rain
538,Liberal,US,2022-05-27 23:45:24,37.0431,-100.921,95.14,20,0,21.85,clear sky
539,Dombas,NO,2022-05-27 23:45:25,62.0696,9.1235,37.85,91,100,10.6,overcast clouds
540,Ilovlya,RU,2022-05-27 23:45:25,49.3033,43.9796,55.09,73,79,6.71,broken clouds
541,Dawei,MM,2022-05-27 23:45:25,14.0833,98.2,77.18,91,92,0.94,light rain
542,Karratha,AU,2022-05-27 23:45:26,-20.7377,116.8463,77.5,70,96,7.76,light rain
543,Syke,DE,2022-05-27 23:45:26,52.9,8.8333,49.95,87,40,14.97,shower rain
544,Nome,US,2022-05-27 23:45:26,64.5011,-165.4064,39.27,87,100,11.5,overcast clouds
545,Bowen,AU,2022-05-27 23:45:26,-20.0167,148.2333,73.81,58,0,3.51,clear sky
546,Boda,CF,2022-05-27 23:45:27,4.3189,17.4695,70.3,91,66,2.82,light rain
547,Chabahar,IR,2022-05-27 23:45:27,25.2919,60.643,82.56,81,0,7.72,clear sky
548,Mitu,CO,2022-05-27 23:45:27,1.1983,-70.1733,72.54,98,97,0.92,overcast clouds
549,Alindao,CF,2022-05-27 23:46:28,5.0267,21.2088,70.75,91,18,2.33,few clouds
550,Gat,IL,2022-05-27 23:46:04,31.61,34.7642,78.4,100,33,1.23,scattered clouds
551,Lazaro Cardenas,MX,2022-05-27 23:46:28,17.9583,-102.2,83.19,76,23,8.61,few clouds
552,Churapcha,RU,2022-05-27 23:46:28,62.0025,132.4325,52.39,54,100,10.47,overcast clouds
553,Kamojima,JP,2022-05-27 23:46:29,34.0667,134.35,75.02,48,41,9.08,scattered clouds
554,Trelew,AR,2022-05-27 23:46:29,-43.249,-65.3051,41.4,59,4,8.1,clear sky
555,Ihosy,MG,2022-05-27 23:46:29,-22.4,46.1167,60.31,86,52,8.28,broken clouds
556,Spremberg,DE,2022-05-27 23:46:29,51.5697,14.3736,51.64,68,3,13.49,clear sky
557,Merauke,ID,2022-05-27 23:46:30,-8.4667,140.3333,82.58,68,72,11.95,broken clouds
558,Biskamzha,RU,2022-05-27 23:46:30,53.4497,89.5272,52.5,60,7,3.44,clear sky
559,Roebourne,AU,2022-05-27 23:46:30,-20.7833,117.1333,77.72,67,94,8.39,light rain
560,Hokitika,NZ,2022-05-27 23:46:31,-42.7167,170.9667,55.99,70,74,0.94,broken clouds
561,Lindsay,US,2022-05-27 23:45:51,36.203,-119.0882,88.77,35,0,10.69,clear sky
562,Praia Da Vitoria,PT,2022-05-27 23:46:31,38.7333,-27.0667,65.75,94,75,14.05,broken clouds
563,Tamandare,BR,2022-05-27 23:46:31,-8.7597,-35.1047,75.67,89,49,10.49,scattered clouds
564,High Rock,BS,2022-05-27 23:46:31,26.6208,-78.2833,80.31,74,49,12.59,scattered clouds
565,Tautira,PF,2022-05-27 23:46:32,-17.7333,-149.15,79.83,68,2,12.84,clear sky
566,Tayshet,RU,2022-05-27 23:46:32,55.9342,98.0044,47.41,54,35,3.89,scattered clouds
567,Mao,ES,2022-05-27 23:46:32,39.8885,4.2658,72.16,53,0,14.97,clear sky
568,Deputatskiy,RU,2022-05-27 23:46:33,69.3,139.9,27.97,87,59,1.32,broken clouds
569,Dakar,SN,2022-05-27 23:46:33,14.6937,-17.4441,77.88,83,40,13.8,scattered clouds
570,Ust-Kut,RU,2022-05-27 23:46:33,56.7938,105.7672,45.68,49,11,5.53,few clouds
571,Nicoya,CR,2022-05-27 23:46:34,10.1483,-85.452,78.84,85,85,2.1,overcast clouds
572,Yenagoa,NG,2022-05-27 23:46:34,4.9247,6.2642,72.14,93,85,2.71,overcast clouds
573,Makinsk,KZ,2022-05-27 23:46:34,52.6292,70.4169,50.56,68,89,1.57,overcast clouds
574,Sambava,MG,2022-05-27 23:46:35,-14.2667,50.1667,69.89,89,56,8.37,broken clouds
575,Nemuro,JP,2022-05-27 23:44:19,43.3236,145.575,49.21,99,100,24.11,moderate rain
576,Somanda,TZ,2022-05-27 23:46:35,-3.3667,33.95,68.41,78,70,6.42,broken clouds
577,Ahuimanu,US,2022-05-27 23:46:35,21.4447,-157.8378,82.11,59,100,12.66,overcast clouds
578,Alice Springs,AU,2022-05-27 23:46:35,-23.7,133.8833,62.15,48,91,8.05,overcast clouds
579,Pestisu Mic,RO,2022-05-27 23:46:36,45.8,22.8833,58.68,78,30,2.77,scattered clouds
580,Mul,IN,2022-05-27 23:46:36,20.0667,79.6667,87.66,34,1,8.52,clear sky
581,Tororo,UG,2022-05-27 23:46:36,0.693,34.1809,63.03,90,100,2.86,overcast clouds
582,Mujiayingzi,CN,2022-05-27 23:46:37,42.1167,118.7833,73.08,31,36,3.24,scattered clouds
583,Kijang,KR,2022-05-27 23:46:37,35.2442,129.2139,71.33,39,69,7.83,broken clouds
584,Kasongo-Lunda,CD,2022-05-27 23:46:37,-6.4667,16.8167,70.11,83,6,2.37,clear sky
585,Puerto Lempira,HN,2022-05-27 23:46:38,15.2667,-83.7667,82.54,78,75,8.05,broken clouds
586,Lazarev,RU,2022-05-27 23:46:38,52.225,141.5131,36.09,98,100,8.3,overcast clouds
587,Russell,US,2022-05-27 23:46:38,32.3502,-85.1999,83.48,44,0,10.36,clear sky
588,Velke Mezirici,CZ,2022-05-27 23:46:38,49.3552,16.0122,53.8,87,85,9.17,overcast clouds
589,Kodinsk,RU,2022-05-27 23:46:39,58.6881,99.1844,48.18,46,4,4.29,clear sky
590,Sao Joao Da Barra,BR,2022-05-27 23:46:39,-21.6403,-41.0511,71.96,82,89,12.57,overcast clouds
591,Hobyo,SO,2022-05-27 23:46:39,5.3505,48.5268,78.55,85,64,22.46,broken clouds
592,Pontianak,ID,2022-05-27 23:46:40,-0.0333,109.3333,75.18,94,20,3.44,few clouds
593,Ust-Omchug,RU,2022-05-27 23:46:40,61.15,149.6333,40.51,72,97,3.11,overcast clouds
594,Zafra,ES,2022-05-27 23:47:40,38.4167,-6.4167,64.62,39,0,5.53,clear sky
595,Kuantan,MY,2022-05-27 23:47:41,3.8077,103.326,77.11,94,20,0.0,few clouds
596,Aripuana,BR,2022-05-27 23:47:41,-9.1667,-60.6333,77.9,63,70,2.3,broken clouds
597,Saint-Georges,GD,2022-05-27 23:46:42,12.0564,-61.7485,80.28,78,20,5.75,few clouds
598,Hohhot,CN,2022-05-27 23:47:41,40.8106,111.6522,64.69,39,0,6.71,clear sky
599,Megali Vrisi,GR,2022-05-27 23:47:42,35.1344,25.0209,67.28,48,0,2.98,clear sky
600,Walvis Bay,NA,2022-05-27 23:47:42,-22.9575,14.5053,54.09,93,8,4.61,clear sky
601,San Cristobal,VE,2022-05-27 23:44:09,7.7669,-72.225,75.38,98,99,3.33,overcast clouds
602,Argir,FO,2022-05-27 23:47:42,61.9959,-6.7715,43.77,87,100,16.51,overcast clouds
603,Linkou,CN,2022-05-27 23:47:42,45.3,130.2833,60.13,71,52,4.38,broken clouds
604,Brae,GB,2022-05-27 23:47:43,60.3964,-1.353,47.1,75,49,17.45,scattered clouds
605,Muli,MV,2022-05-27 23:47:43,2.9167,73.5667,83.35,71,12,13.33,few clouds
606,Yerakion,GR,2022-05-27 23:47:43,37.0,22.7,70.84,27,0,3.18,clear sky
607,Praia,CV,2022-05-27 23:43:54,14.9215,-23.5087,73.94,78,20,14.97,few clouds
608,Miles City,US,2022-05-27 23:47:43,46.4083,-105.8406,70.77,60,20,3.44,few clouds
609,Henties Bay,NA,2022-05-27 23:47:44,-22.116,14.2845,54.99,92,39,4.9,scattered clouds
610,Sawankhalok,TH,2022-05-27 23:47:44,17.316,99.8319,80.04,94,20,2.3,few clouds
611,Umea,SE,2022-05-27 23:47:44,63.8284,20.2597,46.33,100,75,6.91,light rain
612,Baghmara,IN,2022-05-27 23:47:45,23.795,86.2085,86.45,38,38,1.57,scattered clouds
613,Point Pedro,LK,2022-05-27 23:47:45,9.8167,80.2333,82.22,81,49,22.41,scattered clouds
614,Wahpeton,US,2022-05-27 23:47:38,46.2652,-96.6059,80.62,18,0,0.0,clear sky
615,Petrozavodsk,RU,2022-05-27 23:47:45,61.7849,34.3469,44.06,87,94,2.24,overcast clouds
616,Majene,ID,2022-05-27 23:47:46,-3.5403,118.9707,80.11,77,100,1.74,overcast clouds
617,Moussoro,TD,2022-05-27 23:47:46,13.6408,16.4901,87.64,7,0,10.49,clear sky
618,Aden,YE,2022-05-27 23:47:46,12.7794,45.0367,84.88,77,31,10.76,scattered clouds
619,Sinnamary,GF,2022-05-27 23:47:47,5.3833,-52.95,78.08,84,57,7.94,broken clouds
620,San Vicente De Canete,PE,2022-05-27 23:47:47,-13.0751,-76.3835,63.5,84,46,6.64,scattered clouds
621,Road Town,VG,2022-05-27 23:47:47,18.4167,-64.6167,80.69,74,40,10.36,scattered clouds
622,Pangkalanbuun,ID,2022-05-27 23:47:48,-2.6833,111.6167,76.33,82,55,2.3,broken clouds
623,Corum,TR,2022-05-27 23:47:48,40.5,34.75,50.67,83,0,3.91,clear sky
624,Clarence Town,AU,2022-05-27 23:47:48,-32.5833,151.7833,61.99,80,88,3.98,overcast clouds
625,Utica,US,2022-05-27 23:47:48,43.1009,-75.2327,73.51,95,100,13.15,overcast clouds
626,Tual,ID,2022-05-27 23:47:49,-5.6667,132.75,82.87,76,45,14.5,scattered clouds
627,Owando,CG,2022-05-27 23:47:49,-0.4819,15.8999,70.18,91,10,3.44,clear sky
628,Fuxin,CN,2022-05-27 23:47:49,42.0156,121.6589,77.22,20,50,5.35,scattered clouds
629,Buluang,PH,2022-05-27 23:47:49,13.3068,123.3425,81.57,81,93,3.31,overcast clouds
630,Uri,IN,2022-05-27 23:47:50,34.0833,74.0333,62.24,75,2,8.01,clear sky
631,Huarmey,PE,2022-05-27 23:47:50,-10.0681,-78.1522,64.27,85,6,8.72,clear sky
632,Buin,CL,2022-05-27 23:47:50,-33.7333,-70.75,60.06,64,100,2.35,overcast clouds
633,Krasnoyarskiy,RU,2022-05-27 23:47:51,51.965,59.8967,50.74,76,43,10.36,scattered clouds
634,Ravar,IR,2022-05-27 23:47:51,31.2656,56.8055,72.03,24,0,4.92,clear sky
635,Jijiang,CN,2022-05-27 23:47:51,29.2906,106.2542,71.49,96,100,5.1,overcast clouds
636,Gubkinskiy,RU,2022-05-27 23:47:52,64.434,76.5026,58.28,46,6,10.51,clear sky
637,Kuusamo,FI,2022-05-27 23:47:52,65.9667,29.1833,39.24,100,100,2.3,overcast clouds
638,Palauig,PH,2022-05-27 23:48:52,15.435,119.9045,84.0,73,95,7.92,overcast clouds
639,Murakami,JP,2022-05-27 23:48:52,38.2333,139.4833,67.89,82,7,16.31,clear sky
640,Russkaya Polyana,UA,2022-05-27 23:48:53,49.417,31.9201,54.46,80,65,12.03,broken clouds
641,Galveston,US,2022-05-27 23:48:53,29.3669,-94.9669,95.05,59,0,16.11,clear sky
642,Shelburne,CA,2022-05-27 23:46:52,44.0787,-80.2041,60.24,98,100,5.14,overcast clouds
643,Log,RU,2022-05-27 23:48:54,49.4844,43.8613,53.71,70,71,7.2,broken clouds
644,Chifeng,CN,2022-05-27 23:48:54,42.2683,118.9636,73.2,31,34,4.81,scattered clouds
645,Mbala,ZM,2022-05-27 23:48:54,-8.8402,31.3659,57.36,84,6,8.88,clear sky
646,Sovetskiy,RU,2022-05-27 23:48:54,61.3614,63.5842,47.17,98,100,6.49,overcast clouds
647,Strezhevoy,RU,2022-05-27 23:48:55,60.7333,77.5889,58.24,52,83,11.83,broken clouds
648,Zykovo,RU,2022-05-27 23:48:55,55.9519,93.1461,43.54,54,1,2.77,clear sky
649,Polunochnoye,RU,2022-05-27 23:48:55,60.8697,60.4153,43.54,90,100,3.51,overcast clouds
650,Ciudad Bolivar,VE,2022-05-27 23:48:56,8.1222,-63.5497,86.34,51,93,6.98,overcast clouds
651,Lang Son,VN,2022-05-27 23:44:20,21.8333,106.7333,76.48,92,99,3.15,overcast clouds
652,Sabang,ID,2022-05-27 23:48:56,5.8933,95.3214,83.41,74,99,23.73,overcast clouds
653,Macau,MO,2022-05-27 23:48:56,22.2006,113.5461,82.2,94,40,10.36,scattered clouds
654,Huilong,CN,2022-05-27 23:48:57,31.8111,121.655,72.93,72,98,13.4,overcast clouds
655,San Francisco,US,2022-05-27 23:48:25,37.7749,-122.4194,74.52,76,75,17.0,broken clouds
656,Mishan,CN,2022-05-27 23:48:57,45.55,131.8833,66.07,52,13,4.38,few clouds
657,Bemidji,US,2022-05-27 23:48:57,47.4736,-94.8803,75.18,35,0,6.91,clear sky
658,Sibolga,ID,2022-05-27 23:48:57,1.7427,98.7792,76.39,88,60,1.3,broken clouds
659,Taunggyi,MM,2022-05-27 23:48:58,20.7833,97.0333,64.54,88,45,3.33,scattered clouds
660,Rioja,AR,2022-05-27 23:48:58,-29.4111,-66.8507,53.74,74,0,1.92,clear sky
661,Tuapse,RU,2022-05-27 23:48:58,44.1125,39.0742,55.76,59,5,4.29,clear sky
662,Jackson,US,2022-05-27 23:45:57,42.4165,-122.8345,66.79,78,100,3.44,overcast clouds
663,Luang Prabang,LA,2022-05-27 23:48:59,19.8856,102.1347,76.98,81,81,1.1,broken clouds
664,Yubari,JP,2022-05-27 23:48:59,43.0378,141.9578,55.74,96,100,6.53,light rain
665,Flinders,AU,2022-05-27 23:48:59,-34.5833,150.8552,60.39,94,97,4.0,moderate rain
666,Antalaha,MG,2022-05-27 23:48:59,-14.9003,50.2788,68.77,88,25,6.22,scattered clouds
667,Korla,CN,2022-05-27 23:49:00,41.7597,86.1469,72.27,40,72,6.98,broken clouds
668,Ola,RU,2022-05-27 23:49:00,59.5833,151.2833,50.14,95,97,4.29,overcast clouds
669,Gladstone,AU,2022-05-27 23:47:25,-23.85,151.25,71.78,68,0,5.75,clear sky
670,Mareeba,AU,2022-05-27 23:46:03,-17.0,145.4333,76.66,72,10,1.88,clear sky
671,Namikupa,TZ,2022-05-27 23:49:00,-10.8333,39.6,63.09,94,63,3.06,broken clouds
672,Luba,GQ,2022-05-27 23:49:01,3.4568,8.5547,75.09,84,86,4.85,overcast clouds
673,Takapau,NZ,2022-05-27 23:49:01,-40.0333,176.35,55.72,57,0,1.86,clear sky
674,Portland,US,2022-05-27 23:46:18,45.5234,-122.6762,63.55,69,100,5.01,overcast clouds
675,Basco,PH,2022-05-27 23:49:01,20.4487,121.9702,83.39,82,78,13.0,broken clouds
676,Indian Head,US,2022-05-27 23:49:02,38.6001,-77.1622,73.89,83,40,4.61,light rain
677,Kuching,MY,2022-05-27 23:47:10,1.55,110.3333,75.42,94,20,1.01,few clouds
678,Islamkot,PK,2022-05-27 23:49:02,24.6997,70.177,79.43,85,15,20.27,few clouds
679,Rock Sound,BS,2022-05-27 23:49:02,24.9,-76.2,79.48,72,31,11.34,scattered clouds
680,Cervo,ES,2022-05-27 23:49:03,43.6702,-7.4101,60.96,90,43,18.88,scattered clouds
